"","fveg","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude"
"12527",10,24.9220008850098,21.8202991485596,29.4419994354248,53.6417999267578,0.560999989509583,5.47900009155273,19.0893001556396,34.6467018127441,3.39669990539551,-84897.58617,-86599.97766
"12528",7,2.62400007247925,9.72070026397705,18.94700050354,27.5513000488281,17.2483005523682,-3.98799991607666,10.7107000350952,25.8509998321533,-7.51639986038208,168265.6902,-86874.44742
"12529",7,38.8186988830566,7.05130004882812,134.056304931641,237.087905883789,3.52239990234375,9.23270034790039,16.9272994995117,26.2187995910645,6.06790018081665,-181507.6262,-86753.14789
"12530",1,0.0307000000029802,0.907999992370605,81.6900024414062,214.285995483398,9.50399971008301,-5.65829992294312,6.86530017852783,18.1035995483398,-9.01369953155518,82282.38349,-90782.823
"12531",3,5.98369979858398,17.1816997528076,17.7180004119873,27.5832004547119,9.72089958190918,-2.90000009536743,11.6983003616333,28.8048992156982,-5.91839981079102,165150.4609,-93891.97877
"12532",15,30.5230007171631,19.6317005157471,51.5283012390137,90.190803527832,1.86269998550415,4.96829986572266,18.6063003540039,34.9748001098633,2.50180006027222,21064.36211,-93824.93561
"12533",15,39.4356994628906,9.38770008087158,98.2433013916016,182.447799682617,1.86160004138947,8.33570003509521,17.8479995727539,27.5743007659912,5.84110021591187,-160063.8813,-94621.91279
"12534",2,32.4720001220703,20.1746997833252,48.2849998474121,91.3130035400391,1.14090001583099,8.30469989776611,17.5037002563477,31.6867008209229,5.4456000328064,-106460.1459,-94716.35499
"12535",5,42.1707000732422,5.80270004272461,160.255996704102,250.573104858398,4.86579990386963,10.7220001220703,16.5359992980957,26.9132995605469,6.2947998046875,-196030.3563,-95257.03478
"12536",3,8.43099975585938,34.9410018920898,11.2496995925903,17.156400680542,10.1943998336792,0.86599999666214,13.2969999313354,31.3843994140625,-2.67309999465942,211425.1974,-95346.36914
"12537",15,29.8316993713379,18.3173007965088,51.6273002624512,96.0723037719727,2.69569993019104,4.46269989013672,19.1336994171143,34.6492004394531,2.28690004348755,42221.39498,-97125.18464
"12538",5,0.0403000004589558,1.03970003128052,100.13200378418,244.323394775391,13.3736000061035,-5.4210000038147,6.12270021438599,17.0713005065918,-8.80529975891113,84648.40485,-97390.28962
"12539",15,42.141300201416,8.5452995300293,130.255706787109,221.504898071289,3.25460004806519,8.22329998016357,18.61669921875,28.3743991851807,5.87410020828247,-174798.1136,-97918.57825
"12540",15,31.8946990966797,18.5879993438721,57.0606994628906,97.9845962524414,1.70280003547668,4.52330017089844,18.3876991271973,34.8018989562988,1.93869996070862,26079.52279,-98297.80374
"12541",3,5.9850001335144,14.4759998321533,16.7656993865967,27.9258995056152,9.7923002243042,-3.25200009346008,12.0113000869751,26.8798007965088,-6.73740005493164,162940.9843,-99324.46125
"12542",2,33.5149993896484,13.9967002868652,60.1763000488281,107.305397033691,0.634599983692169,5.72629976272583,19,29.2397994995117,4.01109981536865,-139123.4327,-100170.2858
"12543",11,24.3103008270264,23.6952991485596,29.7837009429932,53.1349983215332,1.04330003261566,5.66270017623901,18.4396991729736,34.1194000244141,3.68330001831055,-51274.0088,-100288.7753
"12544",15,31.1783008575439,19.0266990661621,52.815299987793,92.7873992919922,1.99609994888306,5.25069999694824,18.8523006439209,35.4854011535645,2.76360011100769,33229.11242,-102148.7263
"12545",2,31.3122997283936,21.0196990966797,50.6613006591797,86.9647979736328,1.08379995822906,5.11399984359741,19.0032997131348,35.9771003723145,2.54940009117126,27376.8387,-103136.9333
"12546",7,13.8016996383667,3.17269992828369,96.3582992553711,184.807800292969,10.0188999176025,-2.90729999542236,10.109299659729,22.5592002868652,-5.82740020751953,80227.20773,-105563.4343
"12547",7,6.84999990463257,19.7266998291016,17.0520000457764,31.5813007354736,11.6947002410889,-1.32770001888275,11.3312997817993,27.2453002929688,-4.96080017089844,181913.5187,-106086.325
"12548",11,23.9722995758057,25.1219997406006,28.7469997406006,53.5281982421875,1.291100025177,5.52600002288818,18.5126991271973,34.3672981262207,3.60899996757507,-15888.33304,-105943.7493
"12549",15,38.3450012207031,18.6049995422363,72.2959976196289,138.731994628906,4.23939990997314,5.39930009841919,14.3472995758057,29.1816005706787,2.88190007209778,54127.32338,-106636.9777
"12550",7,41.9650001525879,9.27499961853027,118.937698364258,190.04280090332,2.06170010566711,8.26200008392334,18.5433006286621,28.1331996917725,6.0096001625061,-165230.4574,-106943.8663
"12551",5,24.3843002319336,25.4193000793457,29.5160007476807,55.1372985839844,1.57729995250702,5.4246997833252,18.5496997833252,34.8417015075684,3.5550000667572,399.8836627,-107548.8709
"12552",7,30.3120002746582,9.31869983673096,90.6636962890625,155.003997802734,6.95959997177124,1.0786999464035,12.7966995239258,25.8195991516113,-1.50709998607635,69791.03064,-107397.6945
"12553",2,26.4652996063232,24.9759998321533,33.9000015258789,62.236198425293,1.69490003585815,5.93370008468628,18.9459991455078,35.8452987670898,3.88070011138916,14413.10941,-108626.7133
"12554",2,23.1907005310059,22.5492992401123,29.7329998016357,50.5331001281738,0.593800008296967,6.45100021362305,18.7719993591309,31.8603000640869,3.61120009422302,-92063.04509,-108934.2005
"12555",11,23.6826992034912,25.4216995239258,27.9692993164062,52.0917015075684,1.26320004463196,5.5806999206543,18.4253005981445,34.3516998291016,3.66720008850098,-18014.31026,-109501.0269
"12556",7,5.05970001220703,15.3430004119873,16.2907009124756,23.4640007019043,16.2810001373291,-1.52470004558563,9.89900016784668,26.44580078125,-4.92110013961792,213554.3006,-114099.6963
"12557",5,25.1760005950928,25.6392993927002,30.5286998748779,57.1842994689941,1.64020001888275,5.66499996185303,18.7502994537354,35.3616981506348,3.6981999874115,10344.39277,-113998.7175
"12558",2,20.0149993896484,27.6317005157471,22.5856990814209,39.7025985717773,0.653900027275085,7.39629983901978,18.0193004608154,33.1594009399414,4.43620014190674,-81927.68429,-115859.78
"12559",2,25.6502990722656,25.5776996612549,31.5380001068115,58.5984001159668,1.68029999732971,5.79570007324219,18.9139995574951,35.7330017089844,3.83610010147095,15239.21369,-116110.165
"12560",5,0,0,63.5713005065918,155.481094360352,8.16259956359863,-7.91800022125244,3.34570002555847,13.1136999130249,-11.3243999481201,129967.3534,-116127.304
"12561",15,23.5256996154785,25.8169994354248,27.7656993865967,51.317798614502,1.21340000629425,5.18830013275146,18.3729991912842,34.6748008728027,3.43479990959167,-9145.4283,-116635.1878
"12562",2,32.4029998779297,15.3737001419067,54.9852981567383,95.2583999633789,1.28229999542236,6.22499990463257,19.6422996520996,28.8817005157471,4.40259981155396,-130735.665,-116946.6866
"12563",7,5.3253002166748,17.2472991943359,13.9956998825073,20.8400993347168,12.1621999740601,-2.22830009460449,11.7487001419067,29.2763996124268,-5.59859991073608,215870.1751,-116906.3416
"12564",15,32.9720001220703,18.7926998138428,58.3473014831543,103.928802490234,2.81719994544983,5.36199998855591,18.1947002410889,34.7296981811523,2.83509993553162,58632.39605,-119766.761
"12565",2,21.0792999267578,28.2947006225586,22.6546993255615,42.201099395752,0.875800013542175,5.59569978713989,18.5209999084473,34.2729988098145,3.6939001083374,-27045.49576,-121094.7077
"12566",2,32.0553016662598,15.9359998703003,59.5256996154785,106.130798339844,2.82389998435974,5.1862998008728,18.0193004608154,34.3671989440918,2.67610001564026,57368.85501,-121433.6542
"12567",1,9.31599998474121,6.05000019073486,80.2279968261719,183.070602416992,8.32769966125488,-2.0460000038147,8.55599975585938,20.8152008056641,-5.20819997787476,105458.592,-121825.1743
"12568",11,22.7549991607666,26.0216999053955,23.391300201416,43.0806999206543,0.768700003623962,5.72100019454956,18.5042991638184,33.9289016723633,3.69539999961853,-49085.65832,-122257.9805
"12569",3,12.4176998138428,41.9197006225586,13.5482997894287,23.4361991882324,4.40019989013672,2.98130011558533,17.5093002319336,37.3847999572754,-0.105599999427795,196577.3043,-122851.6426
"12570",15,23.0496997833252,22.3449993133545,30.1417007446289,51.4537010192871,0.973200023174286,4.25129985809326,19.2513008117676,32.4831008911133,2.01160001754761,-97105.23794,-123173.5318
"12571",11,25.261999130249,25.9596996307373,30.3556995391846,56.1423988342285,1.61090004444122,5.87799978256226,18.7600002288818,35.3357009887695,3.85899996757507,16252.26465,-123156.8484
"12572",2,34.2890014648438,19.5100002288818,61.714298248291,109.501899719238,2.78920006752014,5.18669986724854,17.8647003173828,34.5041999816895,2.53600001335144,52370.58535,-125312.9131
"12573",2,31.0013008117676,17.1536998748779,48.3543014526367,80.4898986816406,1.31889998912811,5.47329998016357,19.3390007019043,27.1296005249023,3.78670001029968,-131856.5717,-125866.3045
"12574",2,20.2387008666992,26.7082996368408,23.7373008728027,40.1383018493652,1.10339999198914,4.83970022201538,19.3236999511719,33.1665992736816,2.39560008049011,-78700.92148,-125621.0543
"12575",2,28.8647003173828,17.2689990997314,45.2400016784668,78.8835983276367,0.590900003910065,4.79769992828369,19.557300567627,28.9678993225098,3.09929990768433,-116690.109,-126169.645
"12576",9,NA,NA,51.2892990112305,95.3727035522461,2.59369993209839,6.11899995803833,19.1422996520996,35.8521003723145,3.58890008926392,60613.49917,-128772.7507
"12577",5,8.68330001831055,5.2996997833252,88.7770004272461,187.271697998047,8.96979999542236,-2.51099991798401,7.74170017242432,18.860200881958,-5.708899974823,108812.3487,-129341.2082
"12578",3,8.79500007629395,51.8440017700195,8.80599975585938,16.6012001037598,4.22700023651123,6.52629995346069,20.6802997589111,40.1148986816406,3.41300010681152,238168.1226,-129659.0612
"12579",3,9.18570041656494,30.3099994659424,12.9176998138428,19.7348003387451,5.0689001083374,0.0623000003397465,13.3463001251221,31.5487995147705,-3.54719996452332,210206.6217,-129939.473
"12580",3,8.42599964141846,54.9807014465332,8.43270015716553,16.2343006134033,2.49530005455017,6.34999990463257,21.1627006530762,41.2747001647949,3.00020003318787,198156.6984,-130357.6884
"12581",11,23.2266998291016,27.0363006591797,26.153299331665,48.8928985595703,1.26769995689392,5.13800001144409,18.6513004302979,34.8054008483887,3.38820004463196,-7098.857217,-131109.5736
"12582",15,32.9226989746094,13.8107004165649,56.5886993408203,94.9613037109375,1.51820003986359,6.65899991989136,18.9832992553711,20.729700088501,5.09899997711182,-152660.332,-130956.1449
"12583",2,20.2586994171143,26.8250007629395,23.5839996337891,39.734001159668,0.61599999666214,4.18470001220703,19.7469997406006,32.600700378418,1.97479999065399,-76238.51197,-131277.2168
"12584",3,5.87599992752075,57.3139991760254,5.87599992752075,10.5064001083374,3.49760007858276,8.17199993133545,24.2362995147705,44.1799011230469,4.66359996795654,247047.8933,-132699.6429
"12585",3,10.0622997283936,21.5067005157471,20.2126998901367,34.7775993347168,7.21439981460571,-0.43299999833107,11.6870002746582,30.0088996887207,-3.84619998931885,182544.6199,-133459.2256
"12586",15,33.5287017822266,18.9640007019043,62.3022994995117,111.777702331543,3.2564001083374,5.19670009613037,17.1986999511719,33.560001373291,2.70989990234375,64563.29027,-133248.3431
"12587",3,10.4103002548218,39.7630004882812,10.6472997665405,17.099100112915,6.36759996414185,4.98000001907349,17.2959995269775,36.4796981811523,1.27479994297028,263683.0665,-134319.4228
"12588",7,6.02430009841919,2.91370010375977,75.1510009765625,135.239593505859,11.5350999832153,-3.36199998855591,8.53699970245361,20.3500995635986,-6.85640001296997,130599.6283,-134846.3558
"12589",11,23.7919998168945,27.2213001251221,27.0543003082275,50.956600189209,1.35720002651215,5.50799989700317,18.6056995391846,34.9762001037598,3.52419996261597,4494.262391,-135563.9893
"12590",7,8.85029983520508,18.8759994506836,24.2467002868652,42.5340995788574,8.89280033111572,-0.0392999984323978,9.50030040740967,26.7731990814209,-3.60870003700256,180232.047,-135461.4007
"12591",7,8.54699993133545,17.3216991424561,24.2553005218506,42.7141990661621,8.78999996185303,-0.296999990940094,9.50430011749268,26.4703006744385,-3.71440005302429,181939.5917,-136254.6583
"12592",1,0,0,63.3087005615234,148.452301025391,8.03279972076416,-7.07070016860962,4.09130001068115,15.8336000442505,-10.4130001068115,146124.7331,-137559.6306
"12593",11,19.4799995422363,30.2066993713379,20.1949996948242,36.5203018188477,0.611599981784821,5.38969993591309,18.6947002410889,34.2206993103027,3.52309989929199,-30927.35698,-138277.5665
"12594",7,4.03429985046387,2.12899994850159,85.4803009033203,175.296798706055,8.63860034942627,-4.85799980163574,9.43669986724854,22.0809993743896,-8.17169952392578,108524.8439,-138985.7055
"12595",3,12.1556997299194,40.63330078125,13.1759996414185,20.0049991607666,7.02799987792969,3.37369990348816,15.4266996383667,33.3821983337402,-0.20270000398159,278615.3771,-139742.2171
"12596",3,9.75699996948242,45.5102996826172,9.80729961395264,17.4556007385254,5.96570014953613,5.65570020675659,17.173999786377,36.6707992553711,2.24300003051758,235836.209,-140623.7598
"12597",3,5.67570018768311,55.6343002319336,5.67570018768311,11.6667003631592,2.69829988479614,7.83430004119873,24.0727005004883,43.8734016418457,4.41680002212524,242569.7933,-140528.7064
"12598",2,18.9969997406006,31.0459995269775,19.8693008422852,36.6001014709473,0.613699972629547,5.27600002288818,18.7950000762939,34.4416999816895,3.41540002822876,-26796.86375,-140969.4233
"12599",11,25.2933006286621,27.9759998321533,29.3876991271973,54.0256996154785,1.91569995880127,5.9173002243042,18.9463005065918,35.621898651123,3.80399990081787,43028.39662,-141787.8449
"12600",3,14.5317001342773,26.6867008209229,19.3166999816895,33.7246017456055,5.46159982681274,0.0892999991774559,15.1750001907349,33.1086006164551,-3.00359988212585,175149.8443,-141807.5149
"12601",1,1.59669995307922,1.48870003223419,74.9607009887695,165.62939453125,7.60780000686646,-6.11499977111816,7.52899980545044,17.9151000976562,-9.49740028381348,111562.027,-141652.0967
"12602",1,6.06669998168945,3.74270009994507,107.233299255371,202.492599487305,12.3533000946045,-4.25029993057251,8.875,19.6495990753174,-7.54580020904541,103852.9184,-142269.1827
"12603",7,0.194000005722046,1.83500003814697,78.0692977905273,168.57829284668,8.11789989471436,-6.3383002281189,7.31430006027222,17.3320999145508,-9.70300006866455,112672.2622,-142917.2003
"12604",3,9.78829956054688,43.932300567627,9.8233003616333,18.3533992767334,3.32909989356995,5.47429990768433,18.7789993286133,38.1178016662598,2.44779992103577,212504.1444,-143676.9475
"12605",15,25.6189994812012,14.5172996520996,45.6046981811523,77.7957992553711,0.861000001430511,2.43729996681213,19.3612995147705,29.2639999389648,1.06879997253418,-120556.9451,-143393.7016
"12606",15,28.2730007171631,19.1459999084473,45.9216995239258,91.2745971679688,0.532899975776672,4.59270000457764,18.19700050354,31.2273998260498,2.85419988632202,-95847.58745,-143968.003
"12607",7,2.33629989624023,4.43769979476929,27.9622993469238,48.7159004211426,9.60179996490479,-3.20970010757446,8.51369953155518,23.2425994873047,-6.40040016174316,184758.2507,-145671.4138
"12608",11,24.4612998962402,28.3719997406006,27.5702991485596,53.6248016357422,1.86600005626678,5.96169996261597,18.7119998931885,34.8218994140625,3.85719990730286,32554.55872,-146847.5885
"12609",15,29.4699993133545,15.0797004699707,49.076301574707,88.5820999145508,1.55859994888306,4.95230007171631,18.8722991943359,26.3560009002686,3.35439991950989,-134921.7073,-147296.4128
"12610",3,3.23799991607666,6.23129987716675,34.0346984863281,61.6324005126953,9.8681001663208,-3.48429989814758,8.95100021362305,23.1068000793457,-7.05539989471436,156974.6954,-152748.3534
"12611",15,37.9860000610352,17.1639995574951,70.9197006225586,117.700698852539,3.29769992828369,9.18770027160645,17.8770008087158,33.160701751709,6.3621997833252,74933.17525,-153355.6274
"12612",5,32.9796981811523,13.0537004470825,51.573299407959,88.8275985717773,2.13820004463196,8.13729953765869,18.1553001403809,19.0708999633789,6.45580005645752,-171836.099,-153898.9476
"12613",2,28.7527008056641,26.0349998474121,36.5940017700195,61.731201171875,2.27920007705688,5.8786997795105,19.0739994049072,35.402099609375,3.64420008659363,66002.01674,-154294.3787
"12614",11,25.7786998748779,27.6797008514404,29.931999206543,53.9380989074707,1.9128999710083,5.86929988861084,18.8472995758057,35.2509994506836,3.78200006484985,42791.66555,-154124.4069
"12615",8,31.2229995727539,15.2770004272461,47.9137001037598,96.5962982177734,1.61629998683929,7.0149998664856,18.9433002471924,20.9694004058838,5.43190002441406,-157237.9295,-154925.9771
"12616",11,23.815299987793,28.5186996459961,26.4500007629395,50.6898002624512,1.51989996433258,5.5327000617981,18.6637001037598,34.9726982116699,3.59209990501404,27276.97658,-155895.8055
"12617",2,19.2042999267578,27.8623008728027,21.4440002441406,46.809398651123,0.931800007820129,3.69799995422363,19.6672992706299,33.7631988525391,1.54030001163483,-66219.27374,-156697.7542
"12618",11,21.5312995910645,30.5109996795654,23.0153007507324,45.8692016601562,1.1849000453949,5.53369998931885,18.6900005340576,35.0181007385254,3.56500005722046,19197.74551,-157368.3031
"12619",11,19.1233005523682,32.064998626709,18.4563007354736,36.4528999328613,0.906199991703033,5.0657000541687,18.9832992553711,35.2680015563965,3.20260000228882,-18506.69413,-157826.7173
"12620",11,23.1879997253418,29.2276992797852,25.1749992370605,48.8119010925293,1.39880001544952,5.52699995040894,18.6643009185791,35.0140991210938,3.55390000343323,26596.19066,-158550.4551
"12621",2,19.6569995880127,29.3166999816895,21.7089996337891,47.2566986083984,0.923900008201599,4.7613000869751,18.9297008514404,34.9798011779785,2.35260009765625,-72358.16761,-158542.9
"12622",11,18.7497005462646,32.632999420166,18.1872997283936,35.5289001464844,0.859799981117249,5.52699995040894,18.9106998443604,35.386100769043,3.42000007629395,-26384.13234,-159186.0138
"12623",3,13.0583000183105,39.3063011169434,13.5216999053955,22.1446990966797,8.20689964294434,4.39200019836426,14.8687000274658,32.3168983459473,1.01110005378723,297899.4738,-160629.1749
"12624",15,36.8650016784668,14.5096998214722,75.8897018432617,122.864898681641,5.83239984512329,5.71929979324341,16.9326992034912,34.029598236084,3.10610008239746,97826.30817,-161434.3532
"12625",11,27.117000579834,27.0142993927002,32.5336990356445,54.4782981872559,2.25539994239807,5.37599992752075,19.0126991271973,35.3181991577148,3.3257999420166,64156.19237,-161542.7962
"12626",11,27.9412994384766,27.1763000488281,33.9866981506348,57.2412986755371,1.98909997940063,5.49730014801025,19.1277008056641,35.2407989501953,3.49429988861084,69637.60667,-161808.1197
"12627",3,12.8669996261597,29.4197006225586,20.2612991333008,34.3338012695312,10.5220003128052,1.54429996013641,10.6359996795654,27.090799331665,-1.82159996032715,226728.4427,-162246.2449
"12628",15,31.0102996826172,16.0930004119873,49.1279983520508,101.291297912598,1.71259999275208,6.49669981002808,19.06369972229,24.6256999969482,4.96560001373291,-158838.4072,-163460.2216
"12629",3,11.3009996414185,41.2809982299805,11.6009998321533,19.5485992431641,7.70060014724731,4.81629991531372,16.9932994842529,35.7046012878418,1.39499998092651,293304.5625,-163960.7161
"12630",2,16.7073001861572,32.5019989013672,17.2283000946045,36.2223014831543,0.938700020313263,5.87470006942749,18.7893009185791,34.4388008117676,3.56380009651184,-46896.19193,-163950.9927
"12631",3,14.9350004196167,28.4260005950928,20.636999130249,36.9734001159668,7.28060007095337,1.09529995918274,12.2089996337891,28.2712993621826,-2.18059992790222,196476.4601,-165387.4436
"12632",11,26.0970001220703,27.6660003662109,30.0916996002197,51.2126007080078,1.88639998435974,5.36600017547607,18.75830078125,35.015998840332,3.38319993019104,54548.5278,-166535.5333
"12633",8,29.7220001220703,13.0579996109009,52.0466995239258,111.581901550293,1.5599000453949,6.27129983901978,18.556999206543,24.9479999542236,4.59380006790161,-158320.567,-167116.5966
"12634",2,35.065299987793,17.8470001220703,57.4529991149902,128.410293579102,1.7282999753952,5.99669981002808,18.0109996795654,26.5100994110107,4.11299991607666,-150971.8532,-167741.8901
"12635",11,17.0853004455566,34.359001159668,15.7969999313354,34.4748001098633,0.77539998292923,5.11129999160767,18.6573009490967,35.280200958252,3.19460010528564,-11265.56354,-167336.672
"12636",3,9.12800025939941,52.9852981567383,9.12800025939941,16.1679000854492,5.51319980621338,7.27969980239868,19.7152996063232,38.9752998352051,3.88860011100769,289264.2637,-167939.9104
"12637",11,20.9612998962402,31.9333000183105,22.0447006225586,43.1351013183594,1.19309997558594,5.31230020523071,18.7112998962402,34.9589004516602,3.37210011482239,30636.83671,-168334.1267
"12638",3,5.92430019378662,57.1990013122559,5.92430019378662,10.6330995559692,3.44630002975464,8.0423002243042,24.5359992980957,44.5469017028809,4.49940013885498,272514.6751,-170343.635
"12639",3,12.9237003326416,46.0419998168945,13.6400003433228,24.8696994781494,5.99639987945557,3.94269990921021,15.0233001708984,33.2070999145508,0.58459997177124,218984.6707,-170982.2674
"12640",3,11.4729995727539,40.5363006591797,12.2053003311157,23.5862007141113,6.97389984130859,4.13129997253418,14.2677001953125,32.2462005615234,0.642400026321411,234689.9325,-170677.1868
"12641",11,17.0779991149902,34.9259986877441,15.6506996154785,33.7568016052246,0.79040002822876,6.0939998626709,18.8323001861572,35.30419921875,3.82039999961853,-27964.58225,-171148.5069
"12642",2,23.4780006408691,27.5620002746582,26.5662994384766,57.6203994750977,1.04719996452332,6.32270002365112,18.5097007751465,33.831901550293,3.88940000534058,-47233.59778,-171690.1321
"12643",11,23.8540000915527,29.8430004119873,25.4986991882324,46.5699005126953,1.24059998989105,5.48699998855591,18.5860004425049,34.7578010559082,3.49309992790222,44509.00071,-171618.9461
"12644",2,32.1539993286133,16.5776996612549,52.8036994934082,116.158096313477,1.33959996700287,5.22669982910156,19.6387004852295,26.8631992340088,3.75729990005493,-148017.2457,-172031.8174
"12645",11,16.2912998199463,35.4290008544922,14.9042997360229,33.6069984436035,0.71069997549057,5.27799987792969,18.6410007476807,35.2299003601074,3.37639999389648,-12288.24716,-171860.6397
"12646",15,13.6696996688843,10.6933002471924,37.8627014160156,98.8177032470703,6.06629991531372,-2.36299991607666,12.2683000564575,23.8421993255615,-5.10879993438721,142717.7075,-171875.6977
"12647",1,0.0140000004321337,1.02730000019073,50.9710006713867,113.783096313477,6.27199983596802,-6.76170015335083,7.28900003433228,18.44700050354,-9.90779972076416,137553.6732,-171818.817
"12648",3,10.3177003860474,46.3487014770508,10.8317003250122,18.7301006317139,7.35200023651123,4.20930004119873,16.4143009185791,35.1271018981934,0.878000020980835,301210.2353,-172336.1306
"12649",15,34.4726982116699,14.0712995529175,58.4710006713867,127.25789642334,1.75769996643066,5.14970016479492,19.0193004608154,27.5930995941162,3.63420009613037,-143289.4075,-174433.2434
"12650",5,7.88129997253418,48.8089981079102,7.87430000305176,14.0499000549316,4.71909999847412,7.77330017089844,21.4216995239258,40.7648010253906,4.17980003356934,288148.4902,-175894.0944
"12651",15,29.8349990844727,24.3563003540039,39.7439994812012,71.2156982421875,1.81529998779297,6.14830017089844,19.3036994934082,34.5061988830566,3.81200003623962,85679.47093,-176653.066
"12652",3,8.38570022583008,52.9393005371094,8.4040002822876,16.7138996124268,4.00759983062744,5.32070016860962,21.5400009155273,40.2540016174316,2.03320002555847,224980.6114,-177231.414
"12653",11,25.4566993713379,29.051700592041,28.0722999572754,47.8672981262207,1.48559999465942,5.50269985198975,18.7439994812012,34.5452003479004,3.54900002479553,64306.17569,-177503.6227
"12654",3,9.08230018615723,50.2402992248535,9.10000038146973,18.2688999176025,5.43909978866577,5.86999988555908,19.0547008514404,37.9170989990234,2.29690003395081,238356.9278,-178997.1366
"12655",1,0.567300021648407,1.4782999753952,46.8240013122559,110.792198181152,6.10260009765625,-5.48000001907349,7.37099981307983,19.1618995666504,-8.85659980773926,141000.5889,-180385.7122
"12656",8,29.5219993591309,17.8166999816895,49.314998626709,89.2045974731445,0.769200026988983,4.59969997406006,19.9743003845215,27.8848991394043,2.93160009384155,-122770.0275,-183442.011
"12657",3,14.0476999282837,27.2849998474121,16.68630027771,32.467098236084,11.3635997772217,3.06469988822937,12.1420001983643,29.2292995452881,-0.428900003433228,258926.9226,-184709.7456
"12658",8,40.9667015075684,5.36770009994507,155.254699707031,294.055297851562,2.21309995651245,5.13100004196167,15.6063003540039,27.5492000579834,2.84910011291504,-152464.2952,-186870.8999
"12659",2,28.3003005981445,23.0729999542236,36.5779991149902,82.2212982177734,0.963299989700317,3.20169997215271,19.2150001525879,32.956901550293,1.66330003738403,-81113.85248,-187673.9321
"12660",2,16.1783008575439,35.5703010559082,16.434700012207,37.902099609375,0.838199973106384,5.97730016708374,18.7810001373291,35.0446014404297,3.85969996452332,-28520.33575,-188014.7343
"12661",7,0,0,34.1442985534668,101.738700866699,5.51539993286133,-7.92229986190796,7.70599985122681,20.225700378418,-11.5343999862671,157194.8002,-188196.5097
"12662",3,9.01469993591309,41.7890014648438,10.0986995697021,19.4969997406006,6.92920017242432,3.07870006561279,15.8549995422363,34.2067985534668,-0.0232999995350838,301530.5846,-188415.3668
"12663",15,37.6763000488281,7.22970008850098,121.763298034668,238.25700378418,2.46630001068115,4.76529979705811,14.628999710083,27.5835990905762,2.2328999042511,-144686.813,-189033.4536
"12664",11,14.4953002929688,38.7927017211914,14.5566997528076,32.8973007202148,0.962400019168854,5.04269981384277,18.9993000030518,35.192699432373,3.53229999542236,12430.52041,-189565.5667
"12665",15,33.7006988525391,14.2442998886108,61.567699432373,113.657203674316,0.769800007343292,5.11229991912842,18.9930000305176,28.0776996612549,3.09470009803772,-120779.9903,-189725.9266
"12666",8,42.2457008361816,10.0579996109009,111.541000366211,225.653198242188,2.49110007286072,5.36429977416992,16.4549999237061,28.8171997070312,2.93129992485046,-142839.3248,-191458.3779
"12667",8,28.942699432373,19.9113006591797,44.7276992797852,78.6421966552734,0.559099972248077,4.97569990158081,20.3059997558594,27.9023990631104,3.46280002593994,-118484.6809,-192001.898
"12668",11,24.1347007751465,30.6466999053955,25.6497001647949,43.8842010498047,1.1110999584198,5.72970008850098,18.5100002288818,34.3236999511719,3.7360999584198,56689.37265,-191762.7355
"12669",2,23.1326999664307,31.2029991149902,24.9577007293701,61.4558982849121,0.874000012874603,6.0903000831604,18.3090000152588,33.244701385498,3.66639995574951,-32859.72195,-192357.6126
"12670",3,10.2042999267578,43.4070014953613,10.4680004119873,18.2880001068115,6.89909982681274,4.33330011367798,17.8206996917725,35.8983001708984,1.10060000419617,309175.8282,-193827.6398
"12671",8,33.1176986694336,17.6303005218506,53.0379981994629,92.6052017211914,0.622900009155273,4.50699996948242,19.8059997558594,28.4295997619629,2.91470003128052,-114829.9923,-194446.744
"12672",8,37.7002983093262,17.3040008544922,61.890998840332,116.20580291748,0.636699974536896,5.00400018692017,19.1849994659424,31.7189998626709,3.19679999351501,-131366.3255,-196384.3152
"12673",3,8.85499954223633,48.1792984008789,9.23130035400391,17.6930999755859,5.67659997940063,3.60999989509583,19.076000213623,36.9998016357422,0.478199988603592,335139.0875,-196504.0331
"12674",15,35.6777000427246,8.59200000762939,79.2522964477539,156.974304199219,1.57770001888275,3.00370001792908,18.645299911499,31.5811004638672,2.11260008811951,-139216.8058,-196815.5193
"12675",11,26.1079998016357,29.1900005340576,28.5776996612549,46.8138008117676,1.18320000171661,4.80170011520386,19.2560005187988,35.3852996826172,3.06010007858276,78052.50232,-198941.962
"12676",11,23.0646991729736,31.8619995117188,23.2819995880127,41.4253005981445,1.14230000972748,5.41830015182495,18.7409992218018,34.6185989379883,3.50130009651184,57041.36719,-198673.3354
"12677",11,24.9792995452881,30.4799995422363,26.5830001831055,45.0046005249023,1.16219997406006,5.24100017547607,19.0102996826172,34.8898010253906,3.36229991912842,69114.50743,-199400.506
"12678",11,21.8110008239746,28.9167003631592,23.0100002288818,56.0401992797852,0.389699995517731,4.25629997253418,20.4083003997803,28.5002002716064,3.11820006370544,-96885.53747,-199596.1882
"12679",15,25.7252998352051,14.5109996795654,48.9039993286133,107.238800048828,1.58940005302429,-0.0676999986171722,17.9799995422363,32.9306983947754,-1.09660005569458,-62768.42754,-199775.8937
"12680",11,18.065299987793,35.8983001708984,18.2900009155273,35.7111015319824,0.647000014781952,4.96600008010864,18.6049995422363,34.907901763916,3.18899989128113,38452.52637,-200380.1145
