Month,background,longitude,latitude
January,background,95545.27122,-424032.6924
January,background,158377.8303,-424362.6628
January,background,247567.7666,-425885.5784
January,background,117537.8036,-426596.5328
January,background,230261.9736,-426555.5142
January,background,341124.6136,-427078.5617
January,background,233616.2017,-427619.6463
January,background,187314.2314,-427572.2008
January,background,492019.8277,-429375.9447
January,background,487352.2632,-429579.1467
January,background,356043.2317,-430190.3136
January,background,135173.5989,-430314.7088
January,background,456952.5121,-430894.7127
January,background,374653.5349,-431075.4767
January,background,506873.9921,-431684.7032
January,background,401937.2919,-432073.9291
January,background,470924.8353,-432371.5838
January,background,355965.715,-434715.3346
January,background,397646.0334,-434711.3854
January,background,336670.1255,-436084.4353
January,background,399980.1458,-437138.1508
January,background,435111.6732,-437420.8987
January,background,346958.1465,-437140.8862
January,background,225725.8712,-438890.3854
January,background,187927.8451,-438900.2507
January,background,209756.7891,-439417.8016
January,background,416320.8876,-440589.749
January,background,435032.3215,-442545.4508
January,background,474966.3447,-442358.2174
January,background,204123.876,-443507.8554
January,background,225844.2596,-444958.4256
January,background,184435.0941,-445321.4473
January,background,360647.2301,-446690.0663
January,background,447699.502,-449202.131
January,background,389216.8536,-452973.5307
January,background,390136.0086,-453759.1177
January,background,206248.821,-456522.3076
January,background,169242.6636,-457321.763
January,background,422138.8458,-457470.8117
January,background,167185.9844,-457671.9693
January,background,459140.5881,-458847.2527
January,background,248114.0463,-460046.6884
January,background,444273.3968,-459853.7492
January,background,417711.2684,-460466.5388
January,background,278997.9023,-461278.1342
January,background,242719.23,-461858.7909
January,background,416876.5239,-461653.9619
January,background,444393.9255,-462438.2232
January,background,221589.5051,-466442.5223
January,background,184760.1504,-467777.8831
January,background,204745.3151,-468725.1322
January,background,203669.8104,-469476.5325
January,background,368152.4709,-470080.2676
January,background,294173.7459,-470008.2123
January,background,328138.4616,-471144.8227
January,background,393118.9821,-472983.3301
January,background,396131.9331,-473071.0982
January,background,279596.0627,-473970.8972
January,background,436214.5855,-474196.2903
January,background,289216.8733,-474783.1521
January,background,265355.6725,-474751.8574
January,background,205541.8992,-476678.6959
January,background,370903.0876,-478063.3758
January,background,385583.0595,-478430.3478
January,background,433328.3538,-478540.4079
January,background,414742.5776,-479732.509
January,background,285518.6599,-479362.218
January,background,506069.3449,-479653.6139
January,background,483706.6296,-479785.0625
January,background,313695.4065,-482078.5519
January,background,274748.7033,-482389.3181
January,background,278029.943,-485834.2271
January,background,298806.1918,-486427.1106
January,background,443316.8916,-488597.8357
January,background,452278.0898,-490142.3714
January,background,225637.6187,-491090.6175
January,background,410402.5206,-491517.9147
January,background,331696.201,-491772.8066
January,background,384926.8562,-492767.8799
January,background,442600.5837,-493861.9028
January,background,333548.1968,-495651.7437
January,background,428622.3607,-496748.5027
January,background,315461.4802,-497141.31
January,background,381941.4238,-498190.5225
January,background,487533.4989,-499193.9622
January,background,267607.9601,-499680.2164
January,background,461930.7813,-499586.7286
January,background,488524.6476,-499993.6234
January,background,330542.717,-500390.2252
January,background,281334.9971,-501665.0233
January,background,408957.9082,-502461.81
January,background,273173.959,-502457.4986
January,background,224375.2235,-503020.0109
January,background,222517.9862,-503948.6595
January,background,329752.1799,-505006.7736
January,background,275547.8519,-505353.1449
January,background,370458.65,-505245.1273
January,background,134084.811,-506246.184
January,background,241796.1509,-507326.5958
January,background,306190.7664,-507385.6981
January,background,452101.6858,-509443.1673
January,background,304954.6395,-509623.8992
January,background,350190.9189,-510230.4399
January,background,433280.734,-511437.19
January,background,373144.891,-513952.5849
January,background,319765.9299,-516781.8054
January,background,262981.9859,-519368.5573
January,background,446458.3648,-520129.5431
January,background,379930.2566,-527161.6481
January,background,432234.2567,-527332.5489
January,background,394811.8563,-528460.2305
January,background,243157.0993,-530880.1843
January,background,269601.2197,-531367.4208
January,background,349108.5844,-533662.6106
January,background,398657.2522,-534655.8916
January,background,463263.5592,-536365.973
January,background,484906.2339,-536892.975
January,background,343392.6665,-540764.6865
January,background,471643.1746,-541124.3633
January,background,469126.157,-542043.7461
January,background,274842.0277,-542901.9587
January,background,388299.3507,-543928.8079
January,background,366587.2114,-545840.963
January,background,392278.0429,-546101.7336
January,background,290334.5383,-547678.8273
January,background,328005.1573,-547727.2656
January,background,492829.2108,-547894.6431
January,background,447939.2083,-550047.6882
January,background,271800.2304,-553069.376
January,background,344658.8102,-552778.678
January,background,481966.4774,-554667.7704
January,background,409518.6924,-554806.0576
January,background,386057.6446,-556103.7638
January,background,448930.0758,-558508.0591
January,background,257935.7558,-560364.7253
January,background,339415.0428,-561479.7452
January,background,489710.4046,-563807.6588
January,background,494960.3885,-564440.9318
January,background,370260.9306,-564892.706
January,background,140216.2367,-565848.6344
January,background,382773.2904,-565756.5815
January,background,388023.2819,-567268.6731
January,background,499888.9387,-568094.6244
January,background,367130.358,-568605.5964
January,background,424129.9357,-570102.5153
January,background,363872.8767,-572185.3982
January,background,358704.5969,-572676.6913
January,background,283775.7997,-574333.8211
January,background,448171.4226,-578281.7184
January,background,455279.9696,-579361.8266
January,background,408766.4725,-581558.9973
January,background,354272.7943,-582238.8312
January,background,405074.0523,-583206.0516
January,background,346596.5084,-589537.8561
January,background,379100.0014,-589305.7893
January,background,276332.9523,-591458.3953
January,background,344294.9458,-593494.5783
January,background,320228.3372,-595214.4586
January,background,312549.5066,-596044.0192
July,background,-326299.7702,447539.0259
July,background,-267374.1085,447066.2794
July,background,-203819.9501,445306.4752
July,background,-226745.6745,440958.4202
July,background,-185538.1115,440687.106
July,background,-23170.04383,440070.1645
July,background,-42065.69636,439532.395
July,background,-316656.7476,438124.672
July,background,-265422.8147,431767.39
July,background,-329960.3286,430223.4235
July,background,-300190.4143,430202.4185
July,background,-184912.0592,428883.3078
July,background,-170049.4274,426052.7955
July,background,-346938.2492,424633.1947
July,background,-297778.8065,422006.7748
July,background,-339825.7162,421483.6177
July,background,-247676.427,420765.4984
July,background,-41021.03666,419380.8161
July,background,-255629.2644,417667.484
July,background,-307.5668458,417595.0854
July,background,-198353.9939,417299.6918
July,background,-72811.88429,416328.4595
July,background,-114849.6792,410708.3924
July,background,-186332.9382,410787.8802
July,background,-297324.9769,410281.5993
July,background,-94972.81862,409358.7806
July,background,-226501.8486,408982.938
July,background,-108614.0931,408985.4295
July,background,-54915.93104,408826.1485
July,background,-178411.0934,408367.5588
July,background,-42230.15669,408713.8238
July,background,-298252.3063,408210.1536
July,background,-89201.15975,406528.1729
July,background,-319691.4947,405996.5792
July,background,-75948.44467,404892.7676
July,background,-193408.0124,403057.4998
July,background,-206388.7062,402210.8798
July,background,-294587.7347,400268.1319
July,background,-297614.2508,400039.1411
July,background,-102562.2128,399167.0871
July,background,-151996.612,399116.6001
July,background,-264091.3141,398609.1928
July,background,-205273.3478,397432.5816
July,background,-309643.7843,397436.9301
July,background,-225891.4401,395475.6877
July,background,-65907.24602,395645.837
July,background,-5227.893366,394705.0017
July,background,-268780.5829,393491.5414
July,background,-133752.0023,392185.9344
July,background,-307579.3077,391420.4196
July,background,-64098.39844,391303.9273
July,background,-91721.07921,390585.9554
July,background,-22153.44093,386948.5091
July,background,-205059.6324,383639.959
July,background,-286384.4429,383199.9856
July,background,-303063.7301,382662.5545
July,background,-311769.8166,380911.9155
July,background,-82314.46141,380994.0011
July,background,-79737.52765,380603.5089
July,background,-20190.4022,379115.3665
July,background,-265616.1714,378216.2534
July,background,-13274.02398,376665.2435
July,background,-131275.3162,376129.4837
July,background,-71063.10522,376171.8452
July,background,-106501.7242,374381.9406
July,background,-28125.47153,374062.0066
July,background,-327738.3421,373468.2949
July,background,-305271.6032,372655.15
July,background,-236095.3695,371505.3142
July,background,-47038.96911,370636.4484
July,background,-241792.404,370741.1504
July,background,-34918.42797,370791.9643
July,background,-7840.983587,369160.3665
July,background,-270650.2861,367989.5851
July,background,-331891.7193,367724.1382
July,background,-257222.9251,367447.7572
July,background,-285467.4091,366884.7
July,background,-96395.76546,365824.2512
July,background,-320958.5453,365591.4255
July,background,-258787.9523,364920.2738
July,background,-271019.7436,362942.2858
July,background,-3082.816673,362858.8991
July,background,-66263.62842,362601.8608
July,background,-322433.4488,362161.547
July,background,-240938.3933,361424.9295
July,background,-6709.046321,360539.9179
July,background,-98550.73342,357863.2754
July,background,-333871.1201,357720.3693
July,background,-188742.4827,356898.0128
July,background,-231218.2677,356379.8729
July,background,-278938.4064,356099.51
July,background,-199479.6465,354376.2881
July,background,-170394.0221,353880.5914
July,background,-85843.09804,351739.529
July,background,-319530.0379,351656.3264
July,background,-232416.0199,349251.6836
July,background,-152329.2214,349516.2115
July,background,-301906.9836,345932.006
July,background,-248134.4601,345811.6781
July,background,-254352.9392,343618.0855
July,background,-237471.4212,343314.5449
July,background,-315638.0556,341112.4053
July,background,-157528.683,338859.72
July,background,-341644.9464,335106.7562
July,background,-300561.0833,333383.0098
July,background,-40372.37204,333659.3806
July,background,-215162.5956,333150.5564
July,background,-6827.111646,329938.2647
July,background,-8767.031635,323334.675
July,background,-222425.2575,323437.9974
July,background,-165459.0721,320666.1989
July,background,-224216.137,320245.0219
July,background,-115421.3038,319486.7495
July,background,-254821.708,319362.2251
July,background,-210929.9296,319100.9541
July,background,-225591.5676,318828.9467
July,background,-175498.7994,318685.2267
July,background,-49778.83327,318458.4242
July,background,-196487.8344,317267.019
July,background,-335972.327,316292.656
July,background,-73626.92501,316149.0777
July,background,-23060.21785,316208.2074
July,background,-129525.3968,315698.1773
July,background,-8400.181887,314494.6044
July,background,-162296.8528,311486.0202
July,background,-325207.8383,310635.1833
July,background,-83465.46826,310035.7979
July,background,-163910.9099,309550.9585
July,background,-306414.0284,308956.9558
July,background,-312824.1473,307819.7708
July,background,-270542.6614,307008.9044
July,background,-173886.6508,306704.4843
July,background,-125960.1462,305677.4826
July,background,-167198.4467,305896.9398
July,background,-180944.7308,305691.4245
July,background,-99121.59873,304865.213
July,background,-78879.97036,304512.8113
July,background,-84206.92787,303617.8962
July,background,-220628.7783,304008.2622
July,background,-75041.70829,303276.2097
July,background,-265463.9671,299944.8129
July,background,-108524.4212,296538.5251
July,background,-341843.017,296377.8706
July,background,-253931.5083,295696.6009
July,background,-262504.1392,293945.7417
July,background,-78917.55899,293724.6581
July,background,-195937.1983,292981.2996
July,background,-334072.6977,291802.8426
July,background,-256709.079,289917.6464
July,background,-303145.0423,287813.8876
July,background,-145286.5007,288050.726
July,background,-122393.3132,286462.8741
July,background,-354145.4467,286708.28
July,background,-263657.6713,285797.4745
July,background,-57297.55954,284661.5016
July,background,-99197.83844,283089.1202
July,background,-193618.3015,283319.7509
July,background,-165799.8412,282984.6581
July,background,-252304.3178,282469.2664
July,background,-56796.30892,279769.9188
July,background,-172241.8957,277843.2069
July,background,-282759.4064,278108.378
July,background,-4111.315911,276787.7258
July,background,-178548.5899,276742.0962
July,background,-305127.9716,276963.8674
July,background,-80768.52073,273974.8907
July,background,-317934.4205,274318.7871
July,background,-50700.91272,272696.0611
July,background,-207104.4437,272566.9058
July,background,-114387.6543,271615.198
July,background,-223813.9173,271879.886
July,background,-185974.7717,270343.7633
July,background,-226349.7287,268965.1884
July,background,-318473.2668,268056.2882
July,background,-252251.4235,267843.894
July,background,-352218.0861,266633.4791
July,background,-309401.5892,265729.8858
July,background,-67725.62898,266030.0193
July,background,-165250.4477,265621.319
July,background,-281026.695,265486.0701
July,background,-85502.74086,264956.6199
July,background,-198944.1114,264008.9517
July,background,-239739.2588,263676.9879
July,background,-10520.85957,263600.8238
July,background,-151434.8017,262892.2685
July,background,-362078.5751,262592.6907
July,background,-40216.76439,259342.6146
July,background,-68509.93098,257975.3141
July,background,-366776.2665,256629.6953
July,background,-90092.57572,256737.0013
July,background,-51867.08987,256125.1417
July,background,-150864.9353,254213.1462
July,background,-116553.6006,253311.667
July,background,-219821.4125,252205.9055
July,background,-110765.5064,251346.5056
July,background,-330474.0136,250512.9749
July,background,-272603.5153,247163.9333
July,background,-131524.1503,246112.3397
July,background,-194547.2443,245713.1716
July,background,-215461.3354,245359.4531
July,background,-239275.9642,243775.8217
July,background,-3370.558178,240837.9881
July,background,-119498.3258,240419.5997
July,background,-25220.49454,240171.5828
July,background,-112396.5252,238913.8659
July,background,-15007.91249,239013.6942
July,background,-137451.9083,238880.6173
July,background,-254198.6197,238742.1517
July,background,-136554.3935,238317.6769
July,background,-125360.2968,236435.3541
July,background,-310541.9629,235670.9354
July,background,-203159.4744,234291.4132
July,background,-54727.78743,233605.3362
July,background,-56220.09784,232915.507
July,background,-18606.92591,232077.9324
July,background,-245510.4533,231766.3732
July,background,-220246.6304,229924.7086
July,background,-160804.9858,228816.2659
July,background,-316837.8208,228103.8684
July,background,-316194.0373,227590.507
July,background,-268801.1777,224437.9838
July,background,-32924.78609,224222.295
July,background,-122185.8953,224336.3186
July,background,-191547.0461,221460.6029
July,background,-328369.0636,220540.4064
July,background,-196301.6715,219334.418
July,background,-203368.4529,218668.6003
July,background,-227494.92,217901.8982
July,background,-61065.80533,217990.4813
July,background,-213569.4168,215833.6114
July,background,-69455.0611,212802.6787
July,background,-195256.0198,211891.9716
July,background,-11329.81381,209566.3975
July,background,-194307.99,207976.2735
July,background,-211137.5261,207767.9696
July,background,-70774.50537,206650.1215
July,background,-270504.1862,206084.5492
July,background,-241879.5305,206040.6645
July,background,-143591.6034,205578.4227
July,background,-117654.532,204675.6705
July,background,-271386.0686,204399.5802
July,background,-33421.51477,203889.9254
July,background,-53778.16863,201924.2316
July,background,-222357.1363,201412.7138
July,background,-77656.99896,201226.6846
July,background,-189212.7684,200090.6975
July,background,-53533.10293,199173.7765
July,background,-69975.69546,198877.0917
July,background,-273912.0783,198365.3993
July,background,-251304.6196,197450.18
July,background,-16213.06227,196992.4953
July,background,-325552.5865,195801.6299
July,background,-124636.2969,194065.9107
July,background,-198692.8518,193586.3253
July,background,-140165.6391,193329.7133
July,background,-30277.99198,193069.3277
July,background,-118104.856,191870.8722
July,background,-27575.05434,191479.8403
July,background,-29240.71671,189875.8526
July,background,-55042.46614,189559.0246
July,background,-313723.5935,186380.8084
July,background,-300713.2611,185217.4808
July,background,-198005.2937,182074.7207
July,background,-43728.33244,180826.95
July,background,-308142.3916,180726.8745
July,background,-266316.2657,180168.5219
July,background,-64886.56103,179316.363
July,background,-219536.9776,178837.3521
July,background,-169250.9367,178152.4616
July,background,-145859.7415,178047.7942
July,background,-277418.5065,177735.208
July,background,-261055.929,177617.7569
July,background,-21398.44815,176631.9294
July,background,-179738.8804,175876.0094
July,background,-3346.05782,173551.8508
July,background,-151178.258,172794.29
July,background,-35349.54022,171646.3289
July,background,-2782.285766,171321.9426
July,background,-192545.157,171580.8689
July,background,-134229.6932,170942.5451
July,background,-292756.5765,171098.0432
July,background,-195420.3775,169300.9674
July,background,-69732.16516,167792.3659
July,background,-173124.044,166128.1534
July,background,-23960.53456,164053.1259
July,background,-82143.68631,163593.2398
July,background,-235631.1044,161259.2328
July,background,-110324.887,160834.4501
July,background,-320562.941,160236.7364
July,background,-44670.80282,156556.5867
July,background,-296945.2327,155419.0782
July,background,-322309.9327,153928.1401
July,background,-230980.8073,153823.9715
July,background,-181643.0125,153429.5212
July,background,-50642.3636,150869.1096
July,background,-62014.90549,149767.536
July,background,-191327.1941,148090.6433
July,background,-291309.6144,147710.5527
July,background,-4837.699104,147484.7619
July,background,-164346.8509,147315.5627
July,background,-310325.0134,145301.232
July,background,-96198.78352,143991.0485
July,background,-310357.9566,143878.1905
July,background,-28603.5601,143353.115
July,background,-128315.9475,143591.5704
July,background,-230814.9066,141304.7626
July,background,-121154.0317,138756.051
July,background,-189700.0575,138746.4367
July,background,-73461.48851,138188.5368
July,background,-320382.3809,135735.1181
July,background,-76990.58517,134685.6213
July,background,-228339.9481,134374.7181
July,background,-111080.6593,132285.0213
July,background,-204433.4417,131712.5101
July,background,-249909.5618,128807.3453
July,background,-10773.18847,127938.5997
July,background,-33254.13301,125276.8788
July,background,-224242.8082,120283.0444
July,background,-268207.28,120635.1472
July,background,-267626.343,120290.3223
July,background,-303866.7174,120200.3374
July,background,-182078.92,119767.5661
July,background,-272539.0904,119149.3593
July,background,-64274.38032,118774.6608
July,background,-237532.7436,116244.0415
July,background,-44510.70631,115970.0609
July,background,-255234.9529,116021.1346
July,background,-26646.40103,113388.1991
July,background,-194210.0422,112745.7089
July,background,-48011.42637,110352.1262
July,background,-129662.7025,109330.8047
July,background,-252917.0576,107535.3781
July,background,-67785.67907,106901.9927
July,background,-32035.90518,106477.1295
July,background,-318280.5027,105246.7955
July,background,-40120.21664,104818.1146
July,background,-305977.1388,103769.3021
July,background,-224771.5159,102570.465
July,background,-299177.0567,102122.992
July,background,-291876.0783,100603.1395
July,background,-130696.6989,99927.21489
July,background,-241824.4431,97955.6358
July,background,-142263.3254,95146.19636
July,background,-131893.9592,93761.98506
July,background,-149314.8986,93498.87999
July,background,-221514.0621,91064.25749
July,background,-139679.7931,90824.76167
July,background,-157495.3131,88089.35918
July,background,-134296.2097,87676.25044
July,background,-176211.0529,86652.87341
July,background,-180175.2024,86381.30784
July,background,7156.446614,85089.5497
July,background,-214640.3598,84948.27698
July,background,-130191.5667,83411.64717
July,background,-70428.35699,83081.53914
July,background,-288213.5691,80728.28284
July,background,-256892.4627,79894.38821
July,background,-62236.39728,77036.84339
July,background,-83241.31861,76880.09874
July,background,-26188.39758,74324.32749
July,background,4944.930266,73304.65168
July,background,-245487.9373,73610.85206
July,background,-240887.3185,72437.83174
July,background,-122847.3455,72247.00881
July,background,-232373.0916,71142.46331
July,background,36585.18782,70689.90555
July,background,12993.51596,70204.4673
July,background,-226767.8826,68507.03148
July,background,-74884.13918,66810.08395
July,background,-139369.8564,64251.719
July,background,10774.05582,63640.30976
July,background,-145183.3275,63814.42797
July,background,-188794.8013,62954.84297
July,background,-231293.8831,62184.49962
July,background,-210545.7125,61781.11616
July,background,-8227.449185,58902.78713
July,background,-114853.9345,58634.40545
July,background,-257478.4345,58192.85561
July,background,-171496.2875,57763.0213
July,background,-152286.5329,56348.62652
July,background,-140403.8389,56224.17319
July,background,43948.47449,54120.55409
July,background,-128503.8994,53473.23472
July,background,49807.32394,52989.21446
July,background,-166944.7079,51641.0436
July,background,-127419.28,50692.57324
July,background,55509.3527,49665.7876
July,background,-140261.4055,47679.9882
July,background,-105208.7582,46980.80897
July,background,-73410.00195,45163.60673
July,background,42845.67306,42511.81072
July,background,-131800.5328,42210.74147
July,background,-13216.90188,42124.86333
July,background,-131415.0353,41196.39126
July,background,-50422.3657,41075.85451
July,background,-254689.2751,39437.58957
July,background,-28786.08155,38851.04197
July,background,-195620.937,37170.82772
July,background,-4729.82763,36316.32213
July,background,44103.32581,35641.90781
July,background,-130868.3114,33472.68535
July,background,21811.63935,33801.39833
July,background,-67755.43997,33588.3983
July,background,-203955.959,33386.47153
July,background,-151215.1059,31975.89139
July,background,-147440.4778,31224.31387
July,background,-20763.41647,30929.78051
July,background,-162109.8245,30254.13792
July,background,-182434.0512,27147.12774
July,background,-253527.4277,26061.54828
July,background,-204555.2418,25899.81615
July,background,-9608.367024,25201.70732
July,background,-149176.2573,24837.24705
July,background,-127002.3758,25201.87952
July,background,-45501.06224,24444.07994
July,background,70319.04041,23972.93469
July,background,34036.01613,24122.29434
July,background,-22054.94452,23948.38957
July,background,10138.24283,23527.0954
July,background,-149452.61,23590.10613
July,background,-242848.0858,23360.204
July,background,-50335.76443,21157.22245
July,background,365.7532727,21298.52016
July,background,-91394.20043,20395.14748
July,background,-241996.7561,20323.09435
July,background,11072.63606,19979.93431
July,background,-43050.05952,18112.26501
July,background,62195.40214,16446.90916
July,background,-187559.4821,15977.01028
July,background,-100695.9673,11963.56633
July,background,32433.0884,11315.43267
July,background,62322.31086,11012.28352
July,background,-193881.0241,10889.72224
July,background,-25780.53332,10325.2899
July,background,-190102.4991,8851.968693
July,background,-220206.306,8227.130499
July,background,-88933.65933,6503.934288
July,background,47173.50908,6435.697259
July,background,-104397.1967,6341.577502
July,background,91353.74611,5473.893373
July,background,56145.44779,4268.586713
July,background,8002.277764,4258.147982
July,background,-175537.583,3664.488652
July,background,19219.3725,3982.176319
July,background,-96594.35297,2309.676872
July,background,-195596.8506,2090.702659
July,background,79548.6965,1871.451747
July,background,112321.1685,1671.997228
July,background,-108761.7743,1644.290432
July,background,-10219.21405,653.531439
July,background,-103734.4924,273.123836
July,background,-154756.333,-1044.010342
July,background,-82540.62182,-1700.013578
July,background,-58863.15571,-3332.877278
July,background,-45648.47768,-3677.553782
July,background,29425.93067,-3735.185923
July,background,-243009.4269,-4213.563063
July,background,71654.69131,-4259.730088
July,background,93109.22632,-4175.22944
July,background,29173.75086,-5015.796838
July,background,-8277.538237,-5753.791871
July,background,48817.67662,-5855.20502
July,background,-88530.45322,-5774.903939
July,background,-9507.628583,-5658.799368
July,background,-181133.7693,-5947.541932
July,background,-28811.63267,-6467.577878
July,background,41841.67076,-7133.091345
July,background,-24815.96833,-8809.21949
July,background,118277.6491,-9740.179102
July,background,-158619.7097,-10158.78918
July,background,-7578.829598,-10440.42873
July,background,-53168.29171,-10854.27066
July,background,-92554.17201,-11381.00786
July,background,59850.51945,-11645.67253
July,background,-191928.6479,-12897.20568
July,background,128208.4603,-13860.55759
July,background,-214226.3579,-14233.09394
July,background,47766.43951,-15702.42493
July,background,82659.10951,-16733.87298
July,background,139640.7648,-17159.69699
July,background,7045.966792,-18963.06616
July,background,13583.23673,-19083.31113
July,background,25607.60001,-21219.23635
July,background,6308.179257,-21979.02373
July,background,90187.36556,-22962.65758
July,background,46563.64756,-23061.46425
July,background,111861.4856,-23573.86586
July,background,-113799.3897,-23900.83605
July,background,-142220.2644,-24302.84073
July,background,-49926.57745,-25985.67287
July,background,24604.04488,-26385.87145
July,background,41075.42358,-26780.40302
July,background,-206.6262712,-26665.19856
July,background,25105.73159,-28716.62426
July,background,20194.29915,-29834.36124
July,background,-158672.2504,-30580.88582
July,background,-42935.63201,-30781.06326
July,background,-22184.1614,-32914.25504
July,background,-148829.6254,-33449.90834
July,background,-169941.6062,-34380.23314
July,background,-46459.84906,-37339.84377
July,background,-156637.7872,-37637.24069
July,background,63926.84381,-38720.00663
July,background,-82442.85725,-39489.20932
July,background,54168.46776,-41148.23597
July,background,-149210.8666,-41550.01305
July,background,127436.4657,-43484.45818
July,background,-147421.456,-48430.64195
July,background,68259.37671,-49546.07841
July,background,-60694.776,-49470.38175
July,background,144294.099,-49924.87205
July,background,126473.2169,-50881.71451
July,background,114875.7986,-51296.26122
July,background,8149.552624,-51936.94921
July,background,-173690.4076,-52260.73693
July,background,-27242.04084,-52633.09482
July,background,-179724.7372,-53087.65602
July,background,7676.480677,-55041.27439
July,background,-139151.0488,-55904.05427
July,background,-31394.5119,-56425.73483
July,background,119582.952,-57582.34847
July,background,-17156.47347,-58405.35661
July,background,-166744.1295,-59781.0728
July,background,124105.3996,-59796.06514
July,background,-208432.1516,-60135.35892
July,background,-42017.75798,-61072.17953
July,background,-173577.6697,-64043.98393
July,background,-144093.1778,-64893.67601
July,background,-76559.26155,-65905.73889
July,background,11410.93761,-65727.07328
July,background,-94084.28297,-65774.26393
July,background,-187800.078,-66951.00628
July,background,108205.1134,-69481.45937
July,background,-114457.4923,-69432.11258
July,background,-56244.39069,-69948.42142
July,background,99938.90285,-70611.46301
July,background,-118490.1266,-70871.31043
July,background,-166401.6249,-71205.01647
July,background,-121219.4966,-72091.02255
July,background,51908.58348,-75265.4323
July,background,70248.70033,-76810.24215
July,background,145046.0579,-77016.26467
July,background,198137.8892,-77323.3648
July,background,63911.29756,-77109.11309
July,background,-92319.54673,-78832.90028
July,background,-78226.85809,-81893.78622
July,background,-4419.458945,-83258.45008
July,background,199051.4394,-83369.26401
July,background,-55856.553,-84458.71006
July,background,131080.3485,-84264.03682
July,background,-49014.45611,-85416.48697
July,background,-42957.73302,-87370.54966
July,background,46590.1191,-87396.01936
July,background,-139555.1692,-88290.0131
July,background,121303.4352,-89793.19189
July,background,196756.8507,-90575.33997
July,background,27557.30828,-92719.70943
July,background,-185.4020071,-94018.75859
July,background,-205237.7013,-94102.29949
July,background,-149996.2839,-94686.69981
July,background,-42077.91336,-94832.10444
July,background,17584.52122,-95620.13387
July,background,71657.19511,-96064.1211
July,background,-149170.0866,-95859.19861
July,background,-100017.079,-97567.37684
July,background,161285.4987,-97762.61525
July,background,209225.548,-98128.01583
July,background,137274.2604,-98573.56552
July,background,-177749.7704,-98528.64349
July,background,222678.8804,-98485.84989
July,background,-22085.72804,-98749.36935
July,background,-28466.97033,-100113.7903
July,background,-82353.25304,-101177.4775
July,background,76002.44448,-101643.7503
July,background,207058.3916,-102151.4225
July,background,-94638.21113,-103499.8523
July,background,14954.31521,-103449.9196
July,background,118679.8756,-104636.9606
July,background,127667.9644,-105582.2639
July,background,-47055.60884,-106614.59
July,background,152409.6038,-106663.4861
July,background,21590.90736,-107045.8811
July,background,34837.74721,-106973.6285
July,background,50977.29083,-109628.3226
July,background,111933.9304,-110138.0295
July,background,-100148.4107,-112120.7981
July,background,-20381.4898,-112240.6416
July,background,79492.68344,-112750.9064
July,background,-26369.43452,-113616.8056
July,background,-75213.83468,-114285.2059
July,background,-108639.9914,-114512.1848
July,background,-138607.0508,-116292.4466
July,background,123337.3511,-117040.9787
July,background,-69682.05685,-118584.4461
July,background,221607.1194,-120764.1757
July,background,117801.1979,-121418.2065
July,background,254109.375,-121450.1536
July,background,145561.7119,-123648.8009
July,background,173908.4967,-126552.7601
July,background,-154369.4949,-129490.6481
July,background,-99365.67854,-129539.83
July,background,2058.185415,-129440.4417
July,background,-153976.3407,-131071.9262
July,background,-62205.13618,-134460.1232
July,background,150602.2387,-134956.9992
July,background,112662.2814,-135492.7165
July,background,238637.9311,-136174.9417
July,background,93022.76394,-136821.4902
July,background,-12064.11153,-137119.7995
July,background,172741.9796,-139063.5292
July,background,65181.05159,-143009.802
July,background,-106480.543,-143561.199
July,background,-12168.94646,-143798.4191
July,background,136327.8876,-145303.2735
July,background,182603.4215,-145445.4807
July,background,-98593.91224,-146491.7359
July,background,135024.5713,-147035.2562
July,background,-102336.1953,-147854.5291
July,background,-154656.1034,-148209.2695
July,background,-137601.3752,-148179.6528
July,background,-20796.81849,-149005.0095
July,background,166613.8473,-148794.1172
July,background,-7424.83774,-149044.8717
July,background,-54692.8672,-149336.5189
July,background,-31122.1854,-150792.8127
July,background,-40335.96664,-150748.6893
July,background,-123583.3816,-151172.8321
July,background,-33354.00493,-152515.5334
July,background,91202.4346,-155080.5966
July,background,-146003.3358,-155061.4656
July,background,-14805.22255,-155576.7612
July,background,-109685.1092,-156556.2983
July,background,133774.3253,-156646.4024
July,background,-9937.084115,-156725.6939
July,background,216710.0174,-156806.3495
July,background,-50957.92248,-157145.2438
July,background,111802.548,-156960.7696
July,background,-139923.6991,-158994.4587
July,background,178613.8216,-159557.0237
July,background,7614.415019,-159181.6241
July,background,201438.2859,-159749.8182
July,background,237503.474,-160489.8507
July,background,198977.6832,-161037.3367
July,background,-48606.51377,-161914.5646
July,background,-31662.60365,-162550.7116
July,background,161707.6191,-163679.6881
July,background,239468.4293,-164249.6863
July,background,153406.7953,-164172.8543
July,background,-129969.7923,-164515.8783
July,background,228044.7295,-164891.9431
July,background,-158628.4311,-166292.8124
July,background,58336.15477,-167090.7867
July,background,-150863.3654,-166820.3596
July,background,-87670.97021,-167274.9682
July,background,88931.77558,-167546.9287
July,background,-159862.9238,-167877.8476
July,background,-8031.928267,-168609.2763
July,background,-41419.9954,-168415.8519
July,background,139310.1972,-168386.7545
July,background,-103484.09,-169672.1244
July,background,195497.4662,-170215.84
July,background,189294.4548,-171950.3232
July,background,231161.2046,-171959.642
July,background,-38549.36931,-172036.6899
July,background,149339.752,-173065.1216
July,background,296261.8775,-174027.8634
