"","x","fveg","bird","mammal","reptile","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude","Back"
"1568",1568,5,186,50,20,502.203308105469,728.183288574219,1088.39672851562,215.149703979492,2.51900005340576,6.62330007553101,22.3099994659424,27.4286994934082,3.50119996070862,-180637.425275422,-105442.367862036,1
"1569",1569,2,186,47,19,470.279998779297,734.950012207031,875.003295898438,162.973999023438,4.41340017318726,8.55329990386963,19.8099994659424,23.9829998016357,5.61189985275269,-205189.625428176,-91147.7249742812,1
"1570",1570,5,188,50,19,447.346710205078,790.143310546875,837.053283691406,162.326995849609,2.28509998321533,8.10000038146973,20.4200000762939,23.6033992767334,4.85690021514893,-178272.674337756,-111652.122718479,1
"1571",1571,7,189,48,19,524.146728515625,730,1927.14672851562,358.373107910156,3.88980007171631,9.79329967498779,19.346700668335,26.4958992004395,6.22319984436035,-190503.583867903,-100905.69437744,1
"1572",1572,7,189,48,19,524.146728515625,730,1927.14672851562,358.373107910156,3.88980007171631,9.79329967498779,19.346700668335,26.4958992004395,6.22319984436035,-190503.583867903,-100905.69437744,1
"1573",1573,15,145,47,17,345.779998779297,840.023315429688,601.986694335938,116.098197937012,2.49110007286072,7.34329986572266,23.8166999816895,33.9875984191895,1.85759997367859,-202875.98843304,107178.903846409,1
"1574",1574,15,157,45,16,433.160003662109,738.989990234375,1071.12329101562,187.281600952148,10.2178001403809,9.7632999420166,24.2133007049561,34.9295997619629,3.44569993019104,-188765.397823258,293847.283625886,1
"1575",1575,15,145,58,19,502.149993896484,614.463317871094,1656.84997558594,289.309692382812,13.7361001968384,8.81669998168945,23.0200004577637,34.2270011901855,2.22979998588562,-214231.259729069,289733.326999735,1
"1576",1576,7,154,61,20,491.746704101562,646.943298339844,1831.64331054688,314.630401611328,16.494800567627,8.53330039978027,22.61669921875,33.2207984924316,2.24000000953674,-188691.268171085,319822.159041665,1
"1577",1577,7,156,59,20,479.769989013672,660.0966796875,1741.9267578125,304.123107910156,13.2040996551514,9.39999961853027,22.7299995422363,33.1967010498047,2.68129992485046,-195919.527819718,311728.903099314,1
"1578",1578,7,154,61,20,491.746704101562,646.943298339844,1831.64331054688,314.630401611328,16.494800567627,8.53330039978027,22.61669921875,33.2207984924316,2.24000000953674,-188691.268171085,319822.159041665,1
"1579",1579,15,147,59,19,390.503295898438,563.683288574219,1445.73999023438,244.135406494141,14.2424001693726,4.82670021057129,20.1067008972168,31.1788997650146,-0.792800009250641,-225859.258605708,294945.17606327,1
"1580",1580,15,147,59,19,390.503295898438,563.683288574219,1445.73999023438,244.135406494141,14.2424001693726,4.82670021057129,20.1067008972168,31.1788997650146,-0.792800009250641,-225859.258605708,294945.17606327,1
"1581",1581,15,158,59,20,908.13671875,231.850006103516,1711.93994140625,301.888793945312,12.8568000793457,9.84329986572266,22.6067008972168,33.1520004272461,3.13790011405945,-197629.330418927,308964.742839363,1
"1582",1582,7,156,59,20,479.769989013672,660.0966796875,1741.9267578125,304.123107910156,13.2040996551514,9.39999961853027,22.7299995422363,33.1967010498047,2.68129992485046,-195919.527819718,311728.903099314,1
"1583",1583,7,157,60,20,NA,NA,1841.89001464844,325.028686523438,15.3896999359131,8.38000011444092,22.8733005523682,33.3978004455566,2.44519996643066,-199756.908213867,321479.052594189,1
"1584",1584,7,157,60,20,NA,NA,1841.89001464844,325.028686523438,15.3896999359131,8.38000011444092,22.8733005523682,33.3978004455566,2.44519996643066,-199756.908213867,321479.052594189,1
"1585",1585,7,156,59,20,479.769989013672,660.0966796875,1741.9267578125,304.123107910156,13.2040996551514,9.39999961853027,22.7299995422363,33.1967010498047,2.68129992485046,-195919.527819718,311728.903099314,1
"1586",1586,15,149,62,20,685.016723632812,402.436706542969,1947.41003417969,322.023101806641,17.4932994842529,7.53329992294312,22.1732997894287,32.9030990600586,1.69439995288849,-189323.508990559,327381.819095742,1
"1587",1587,15,141,61,18,319.786712646484,642.309997558594,925.186706542969,163.586700439453,6.7318000793457,3.80999994277954,20.1432991027832,30.6940002441406,-1.18700003623962,-251499.359227583,263569.834128076,1
"1588",1588,7,148,61,20,418.63330078125,661.869995117188,1821.88330078125,289.859985351562,14.3107995986938,8.14669990539551,21.7299995422363,32.3620986938477,2.19409990310669,-203299.231164608,333595.631233826,1
"1589",1589,7,154,61,20,491.746704101562,646.943298339844,1831.64331054688,314.630401611328,16.494800567627,8.53330039978027,22.61669921875,33.2207984924316,2.24000000953674,-188691.268171085,319822.159041665,1
"1590",1590,15,152,62,20,469.523284912109,604.856689453125,1995.93334960938,328.690185546875,19.7285995483398,7.48330020904541,21.2733001708984,32.0732002258301,1.44340002536774,-188187.298747608,326317.944803563,1
"1591",1591,15,152,62,20,469.523284912109,604.856689453125,1995.93334960938,328.690185546875,19.7285995483398,7.48330020904541,21.2733001708984,32.0732002258301,1.44340002536774,-188187.298747608,326317.944803563,1
"1592",1592,15,149,62,20,685.016723632812,402.436706542969,1947.41003417969,322.023101806641,17.4932994842529,7.53329992294312,22.1732997894287,32.9030990600586,1.69439995288849,-189323.508990559,327381.819095742,1
"1593",1593,7,149,61,20,675.666687011719,392.450012207031,1939.29333496094,322.004608154297,17.3159999847412,7.96999979019165,22.5366992950439,33.2421989440918,1.98389995098114,-189491.891648119,325577.12696676,1
"1594",1594,15,158,59,20,908.13671875,231.850006103516,1711.93994140625,301.888793945312,12.8568000793457,9.84329986572266,22.6067008972168,33.1520004272461,3.13790011405945,-197629.330418927,308964.742839363,1
"1595",1595,15,158,59,20,908.13671875,231.850006103516,1711.93994140625,301.888793945312,12.8568000793457,9.84329986572266,22.6067008972168,33.1520004272461,3.13790011405945,-197629.330418927,308964.742839363,1
"1596",1596,15,152,61,20,505.923309326172,638.440002441406,1874.35998535156,318.370697021484,17.5946006774902,8.37670040130615,22.1466999053955,32.8002014160156,2.06620001792908,-188911.079173823,320443.604062513,1
"1597",1597,7,154,61,20,491.746704101562,646.943298339844,1831.64331054688,314.630401611328,16.494800567627,8.53330039978027,22.61669921875,33.2207984924316,2.24000000953674,-188691.268171085,319822.159041665,1
"1598",1598,15,149,62,20,685.016723632812,402.436706542969,1947.41003417969,322.023101806641,17.4932994842529,7.53329992294312,22.1732997894287,32.9030990600586,1.69439995288849,-189323.508990559,327381.819095742,1
"1599",1599,7,154,61,20,491.579986572266,653.686706542969,1785.96997070312,309.893798828125,15.487099647522,8.54669952392578,22.6833000183105,33.2537994384766,2.07480001449585,-189961.075792219,319383.658933138,1
"1600",1600,15,152,61,20,NA,NA,1909.98669433594,323.098388671875,18.1144008636475,8.59329986572266,22.4500007629395,33.1048011779785,2.3808000087738,-187694.823591609,321340.983446187,1
"1601",1601,7,154,61,20,491.579986572266,653.686706542969,1785.96997070312,309.893798828125,15.487099647522,8.54669952392578,22.6833000183105,33.2537994384766,2.07480001449585,-189961.075792219,319383.658933138,1
"1602",1602,15,155,59,19,397.096710205078,699.053283691406,1371.1533203125,234.386795043945,12.5836000442505,7.17670011520386,22.5932998657227,33.8558006286621,1.37689995765686,-222178.8024513,296126.340103734,1
"1603",1603,15,155,59,19,397.096710205078,699.053283691406,1371.1533203125,234.386795043945,12.5836000442505,7.17670011520386,22.5932998657227,33.8558006286621,1.37689995765686,-222178.8024513,296126.340103734,1
"1604",1604,7,149,60,20,396.243286132812,625.586669921875,1843.58666992188,294.579895019531,14.6426000595093,7.65999984741211,21.5167007446289,32.3205986022949,1.74179995059967,-202789.825089249,333028.636539228,1
"1605",1605,7,154,61,20,491.579986572266,653.686706542969,1785.96997070312,309.893798828125,15.487099647522,8.54669952392578,22.6833000183105,33.2537994384766,2.07480001449585,-189961.075792219,319383.658933138,1
"1606",1606,15,146,41,15,483.529998779297,719.923278808594,704.88330078125,124.589599609375,6.46880006790161,9.96329975128174,23.9867000579834,34.5075988769531,3.49830007553101,-200101.37382531,241451.248462475,1
"1607",1607,7,154,61,20,491.579986572266,653.686706542969,1785.96997070312,309.893798828125,15.487099647522,8.54669952392578,22.6833000183105,33.2537994384766,2.07480001449585,-189961.075792219,319383.658933138,1
"1608",1608,7,180,63,18,368.359985351562,595.733276367188,704.773315429688,106.530899047852,13.0256004333496,3.44000005722046,18.1200008392334,28.9916000366211,-2.20129990577698,-202512.004687553,384198.630172017,1
"1609",1609,15,149,62,20,688.36669921875,408.279998779297,1952.93334960938,322.878692626953,17.6763000488281,7.49329996109009,22,32.779598236084,1.58790004253387,-189802.151647901,327312.129892372,1
"1610",1610,15,149,62,20,688.36669921875,408.279998779297,1952.93334960938,322.878692626953,17.6763000488281,7.49329996109009,22,32.779598236084,1.58790004253387,-189802.151647901,327312.129892372,1
"1611",1611,15,149,62,20,685.016723632812,402.436706542969,1947.41003417969,322.023101806641,17.4932994842529,7.53329992294312,22.1732997894287,32.9030990600586,1.69439995288849,-189323.508990559,327381.819095742,1
"1612",1612,15,149,62,20,685.016723632812,402.436706542969,1947.41003417969,322.023101806641,17.4932994842529,7.53329992294312,22.1732997894287,32.9030990600586,1.69439995288849,-189323.508990559,327381.819095742,1
"1613",1613,7,154,61,20,491.579986572266,653.686706542969,1785.96997070312,309.893798828125,15.487099647522,8.54669952392578,22.6833000183105,33.2537994384766,2.07480001449585,-189961.075792219,319383.658933138,1
"1614",1614,15,149,62,20,688.36669921875,408.279998779297,1952.93334960938,322.878692626953,17.6763000488281,7.49329996109009,22,32.779598236084,1.58790004253387,-189802.151647901,327312.129892372,1
"1615",1615,15,149,62,20,917.896728515625,151.520004272461,1929.49670410156,319.764099121094,16.9480991363525,7.62669992446899,22.4500007629395,33.1731986999512,1.82819998264313,-189471.618383744,326822.410791247,1
"1616",1616,15,149,62,20,685.016723632812,402.436706542969,1947.41003417969,322.023101806641,17.4932994842529,7.53329992294312,22.1732997894287,32.9030990600586,1.69439995288849,-189323.508990559,327381.819095742,1
"1617",1617,15,154,61,20,506.200012207031,645.27001953125,1839.90002441406,315.227386474609,16.755199432373,8.47999954223633,22.3367004394531,32.9542999267578,2.06229996681213,-189639.649594778,319775.761169988,1
"1618",1618,7,154,61,20,485.273284912109,655.083312988281,1761.73999023438,307.599700927734,14.9137001037598,8.5733003616333,22.8500003814697,33.3942985534668,2.06159996986389,-189823.546350476,319136.108732074,1
"1619",1619,7,156,59,20,473.516693115234,656.026672363281,1737.13671875,303.82958984375,12.9727001190186,9.39669990539551,22.653299331665,33.1892013549805,2.68630003929138,-195807.332530741,311551.81240546,1
"1620",1620,15,147,43,16,499.873291015625,672.106689453125,804.443298339844,139.369903564453,8.44130039215088,9.1766996383667,24.0499992370605,34.7196998596191,2.90879988670349,-192289.908228788,274682.450122077,1
"1621",1621,2,149,54,20,390.209991455078,775.686706542969,1135.32995605469,203.983993530273,10.9472999572754,10.0966997146606,24.3199996948242,34.7928009033203,3.53830003738403,-207087.292463492,290662.015586207,1
"1622",1622,15,147,43,16,499.873291015625,672.106689453125,804.443298339844,139.369903564453,8.44130039215088,9.1766996383667,24.0499992370605,34.7196998596191,2.90879988670349,-192289.908228788,274682.450122077,1
"1623",1623,11,147,43,16,388.13330078125,776.109985351562,755.960021972656,130.741806030273,8.00259971618652,9.00329971313477,23.8432998657227,34.3535995483398,2.86389994621277,-190222.13799401,270649.918003414,1
"1624",1624,15,153,46,16,532.236694335938,647.246704101562,1052.91333007812,187.11360168457,9.7750997543335,9.84669971466064,24.7600002288818,35.5134010314941,3.4899001121521,-201474.82116045,289070.750497432,1
"1625",1625,15,146,44,16,407.836700439453,764.356689453125,854.390014648438,146.819396972656,9.20139980316162,9.36999988555908,24.0466995239258,34.709400177002,3.03559994697571,-195782.596441338,271643.14959508,1
"1626",1626,15,148,60,20,418.63330078125,661.869995117188,1821.88330078125,289.859985351562,14.3107995986938,8.14669990539551,21.7299995422363,32.3620986938477,2.19409990310669,-203098.46091739,333708.208224813,1
"1627",1627,15,156,60,20,474.793304443359,672.003295898438,1758.21997070312,306.033905029297,13.5832996368408,9.2632999420166,22.6399993896484,33.1898002624512,2.56719994544983,-195643.12693351,311912.918409109,1
"1628",1628,15,156,59,19,374.996704101562,582.940002441406,1419.90673828125,239.910400390625,13.9489002227783,5.08330011367798,20.2299995422363,31.2812995910645,-0.485599994659424,-225712.912031565,295165.091539626,1
"1629",1629,15,146,59,19,403.286712646484,540.340026855469,1510.71325683594,255.834701538086,14.8471002578735,4.59999990463257,19.5266990661621,30.5468006134033,-1.09409999847412,-226308.440482765,294443.565802131,1
"1630",1630,15,146,59,19,403.286712646484,540.340026855469,1510.71325683594,255.834701538086,14.8471002578735,4.59999990463257,19.5266990661621,30.5468006134033,-1.09409999847412,-226308.440482765,294443.565802131,1
"1631",1631,15,156,59,19,437.196685791016,655.423278808594,1340.50329589844,228.575607299805,12.331000328064,7.08330011367798,22.5,33.7583999633789,1.31920003890991,-221962.712116845,296290.293700743,1
"1632",1632,8,150,54,20,391.11669921875,779.186706542969,1132.47326660156,203.537399291992,10.9092998504639,10.1267004013062,24.3332996368408,34.826099395752,3.57480001449585,-206953.324762818,290505.280722857,1
"1633",1633,15,153,65,15,247.826705932617,767.946716308594,471.096710205078,65.71240234375,8.95619964599609,2.27670001983643,19.9733009338379,30.9841995239258,-3.36420011520386,-127185.810026408,331181.421302892,1
"1634",1634,15,148,60,20,418.63330078125,661.869995117188,1821.88330078125,289.859985351562,14.3107995986938,8.14669990539551,21.7299995422363,32.3620986938477,2.19409990310669,-203102.668867098,333708.315335725,1
"1635",1635,15,149,62,20,917.896728515625,151.520004272461,1929.49670410156,319.764099121094,16.9480991363525,7.62669992446899,22.4500007629395,33.1731986999512,1.82819998264313,-189472.460699974,326822.43077595,1
"1636",1636,15,149,62,20,479.600006103516,596.88330078125,1934.55004882812,320.484191894531,17.0112991333008,7.62330007553101,22.4132995605469,33.1212997436523,1.81760001182556,-189296.886880595,327093.510196298,1
"1637",1637,15,146,44,15,528.609985351562,639.446716308594,859.280029296875,148.553695678711,8.9827995300293,9.51000022888184,23.9400005340576,34.548698425293,3.15560007095337,-194570.741595862,270664.642934238,1
"1638",1638,15,147,43,16,501.386688232422,672.963317871094,812.630004882812,140.887405395508,8.46679973602295,9.20670032501221,24.0632991790771,34.7561988830566,2.93440008163452,-192273.301289957,275202.901722976,1
"1639",1639,15,148,60,20,418.63330078125,661.869995117188,1821.88330078125,289.859985351562,14.3107995986938,8.14669990539551,21.7299995422363,32.3620986938477,2.19409990310669,-203076.833737383,333697.665221203,1
"1640",1640,15,148,60,20,418.63330078125,661.869995117188,1821.88330078125,289.859985351562,14.3107995986938,8.14669990539551,21.7299995422363,32.3620986938477,2.19409990310669,-203076.833737383,333697.665221203,1
"1641",1641,15,148,60,20,418.63330078125,661.869995117188,1821.88330078125,289.859985351562,14.3107995986938,8.14669990539551,21.7299995422363,32.3620986938477,2.19409990310669,-203076.833737383,333697.665221203,1
"1642",1642,7,150,64,20,450.083312988281,613.820007324219,1917.37670898438,308.904998779297,15.1191997528076,6.4032998085022,22.1067008972168,33.1730995178223,0.791800022125244,-198462.100395936,340949.016565124,1
"1643",1643,15,163,44,17,398.510009765625,778.22998046875,890.473327636719,151.322296142578,9.23840045928955,9.89330005645752,23.7900009155273,34.4042015075684,3.48909997940063,-182197.676457198,280566.383517693,1
"1644",1644,15,163,44,17,398.510009765625,778.22998046875,890.473327636719,151.322296142578,9.23840045928955,9.89330005645752,23.7900009155273,34.4042015075684,3.48909997940063,-182197.676457198,280566.383517693,1
"1645",1645,15,147,43,16,500.483306884766,671.973327636719,809.570007324219,140.453094482422,8.47659969329834,9.19999980926514,24.0566997528076,34.7344017028809,2.92239999771118,-192237.718802035,274754.180726378,1
"1646",1646,15,147,43,16,500.483306884766,671.973327636719,809.570007324219,140.453094482422,8.47659969329834,9.19999980926514,24.0566997528076,34.7344017028809,2.92239999771118,-192237.718802035,274754.180726378,1
"1647",1647,15,147,43,16,501.386688232422,672.963317871094,812.630004882812,140.887405395508,8.46679973602295,9.20670032501221,24.0632991790771,34.7561988830566,2.93440008163452,-192273.301289957,275202.901722976,1
"1648",1648,15,147,43,16,501.386688232422,672.963317871094,812.630004882812,140.887405395508,8.46679973602295,9.20670032501221,24.0632991790771,34.7561988830566,2.93440008163452,-192273.301289957,275202.901722976,1
"1649",1649,5,151,54,20,382.920013427734,785.206726074219,1158.52001953125,207.330902099609,10.9919996261597,10.25,24.2933006286621,34.8726997375488,3.69600009918213,-207111.598017647,291065.162771033,1
"1650",1650,15,151,46,16,594.726684570312,587.890014648438,1053.17004394531,187.317398071289,9.74219989776611,9.80669975280762,24.7632999420166,35.5629005432129,3.4326000213623,-201056.995201642,289354.604546927,1
"1651",1651,15,151,46,16,594.726684570312,587.890014648438,1053.17004394531,187.317398071289,9.74219989776611,9.80669975280762,24.7632999420166,35.5629005432129,3.4326000213623,-201056.995201642,289354.604546927,1
"1652",1652,15,153,60,19,574.466674804688,430.233306884766,1194.26000976562,198.056198120117,11.8579998016357,5.8899998664856,21.2667007446289,32.5814018249512,0.152099996805191,-222367.053883759,303414.88091864,1
"1653",1653,7,147,59,19,698.373291015625,358.206695556641,1058.56335449219,165.100601196289,12.6149997711182,5.17000007629395,18.75,29.0513000488281,-0.499799996614456,-157911.073461113,274993.055596591,1
"1654",1654,15,145,43,15,636.359985351562,530.210021972656,1012.29998779297,177.027694702148,10.454400062561,9.78670024871826,24.0167007446289,34.5956001281738,3.26999998092651,-211783.151694763,278120.505297759,1
"1655",1655,15,146,44,15,528.609985351562,639.446716308594,859.280029296875,148.553695678711,8.9827995300293,9.51000022888184,23.9400005340576,34.548698425293,3.15560007095337,-194570.741595862,270664.642934238,1
"1656",1656,2,147,44,16,380.963287353516,779.336669921875,708.716674804688,121.910697937012,7.41569995880127,8.7367000579834,23.7432994842529,34.1526985168457,2.74460005760193,-188623.283366178,266046.74334212,1
"1657",1657,15,152,60,20,452.950012207031,632.213317871094,1807.17004394531,301.410095214844,14.7242002487183,8.59669971466064,21.75,32.0556983947754,2.38269996643066,-203627.117918561,327322.599954872,1
"1658",1658,5,161,56,20,523.443298339844,661.763305664062,1515.82995605469,268.989105224609,13.4334001541138,10.8100004196167,23.2667007446289,33.937801361084,4.19110012054443,-202115.591673537,299681.072947147,1
"1659",1659,5,161,56,20,523.443298339844,661.763305664062,1515.82995605469,268.989105224609,13.4334001541138,10.8100004196167,23.2667007446289,33.937801361084,4.19110012054443,-202115.591673537,299681.072947147,1
"1660",1660,5,161,56,20,523.443298339844,661.763305664062,1515.82995605469,268.989105224609,13.4334001541138,10.8100004196167,23.2667007446289,33.937801361084,4.19110012054443,-202115.591673537,299681.072947147,1
"1661",1661,15,146,43,16,427.546691894531,748.039978027344,886.900024414062,151.90510559082,9.66639995574951,9.4399995803833,24.176700592041,35.0213012695312,3.01110005378723,-198578.225321042,277764.967441236,1
"1662",1662,15,151,46,16,582.256713867188,613.236694335938,1124.41003417969,200.934097290039,10.1386995315552,10.4433002471924,24.6200008392334,35.5446014404297,3.9349000453949,-202073.820938358,290141.865269094,1
"1663",1663,15,153,44,16,734.443298339844,441.609985351562,1121.9267578125,198.439895629883,10.5804004669189,9.95670032501221,24.3432998657227,35.0620994567871,3.57599997520447,-196046.805492192,292008.619216123,1
"1664",1664,15,169,47,18,372.353302001953,815.573303222656,809.843322753906,134.147705078125,8.23200035095215,9.60999965667725,23.676700592041,34.4987983703613,3.36870002746582,-169354.87843407,269973.711546252,1
"1665",1665,15,169,47,18,372.353302001953,815.573303222656,809.843322753906,134.147705078125,8.23200035095215,9.60999965667725,23.676700592041,34.4987983703613,3.36870002746582,-169354.87843407,269973.711546252,1
"1666",1666,15,163,44,17,398.510009765625,778.22998046875,890.473327636719,151.322296142578,9.23840045928955,9.89330005645752,23.7900009155273,34.4042015075684,3.48909997940063,-182197.676457198,280566.383517693,1
"1667",1667,15,149,62,20,479.600006103516,596.88330078125,1934.55004882812,320.484191894531,17.0112991333008,7.62330007553101,22.4132995605469,33.1212997436523,1.81760001182556,-189296.886880595,327093.510196298,1
"1668",1668,15,149,62,20,479.600006103516,596.88330078125,1934.55004882812,320.484191894531,17.0112991333008,7.62330007553101,22.4132995605469,33.1212997436523,1.81760001182556,-189296.886880595,327093.510196298,1
"1669",1669,15,155,59,19,404.510009765625,669.766723632812,1227.84997558594,206.69189453125,11.6373996734619,6.82670021057129,22.3099994659424,33.5251007080078,1.31169998645782,-223074.809136616,297261.939440526,1
"1670",1670,7,118,56,18,372.623291015625,631.843322753906,1623.47326660156,272.651306152344,10.9476003646851,3.35669994354248,20.1200008392334,30.3418998718262,-1.34879994392395,-71013.8347904171,171771.910533591,1
"1671",1671,7,124,57,19,783.36669921875,313.390014648438,1588.45324707031,275.364288330078,9.10490036010742,5.35330009460449,21.3700008392334,31.2931995391846,0.271800011396408,-84496.007266866,166822.292899623,1
"1672",1672,7,119,56,18,426.683288574219,661.566711425781,1621.86999511719,274.712585449219,10.5642004013062,4.07329988479614,20.36669921875,30.3967990875244,-0.776400029659271,-78391.542707594,169872.736244007,1
"1673",1673,15,124,57,19,795.043273925781,327.230010986328,1599.59997558594,277.334289550781,9.18990039825439,5.34329986572266,21.2700004577637,31.2931995391846,0.308400005102158,-85266.6947832937,167241.489104008,1
"1674",1674,7,127,57,19,578.693298339844,520.786682128906,1624.28674316406,281.755615234375,9.35159969329834,5.35669994354248,20.5599994659424,30.3486003875732,-0.0297999996691942,-88177.6182651799,166386.803768216,1
"1675",1675,15,125,57,19,420.436706542969,684.163330078125,1580.42333984375,274.207214355469,8.94509983062744,5.37669992446899,21.176700592041,31.0809001922607,0.070200003683567,-87121.9226905412,167149.994936551,1
"1676",1676,7,119,56,18,413.850006103516,642.053283691406,1619.96997070312,274.634399414062,10.5057001113892,4.03000020980835,20.5767002105713,30.6093997955322,-0.773899972438812,-78319.101628082,169661.682601741,1
"1677",1677,7,119,56,18,413.850006103516,642.053283691406,1619.96997070312,274.634399414062,10.5057001113892,4.03000020980835,20.5767002105713,30.6093997955322,-0.773899972438812,-78319.101628082,169661.682601741,1
"1678",1678,15,140,62,17,440.916687011719,547.086669921875,535.36669921875,85.1267013549805,14.914999961853,3.54329991340637,19.0433006286621,30.5042991638184,-2.52300000190735,-222996.852072954,414197.641709358,1
"1679",1679,7,137,63,17,282.839996337891,551.786682128906,635.943298339844,105.771102905273,11.5712003707886,3.55329990386963,19.5200004577637,30.9533996582031,-2.02320003509521,-256867.570378175,406016.597572822,1
"1680",1680,7,144,63,17,378.786712646484,568.119995117188,1071.54333496094,184.25520324707,11.7251996994019,4.14669990539551,20.2467002868652,31.171199798584,-0.235100001096725,-263995.748346756,429996.366292604,1
"1681",1681,8,140,64,17,289.839996337891,674.186706542969,532.320007324219,84.2328033447266,13.5685997009277,3.48329997062683,19.9200000762939,31.1793994903564,-1.94130003452301,-221315.476878162,426575.054714264,1
"1682",1682,7,146,67,17,210.536697387695,636.63671875,364.646697998047,47.1341018676758,14.7052001953125,0.766700029373169,15.7966995239258,26.5583992004395,-5.03310012817383,-177659.800674207,426797.304037295,1
"1683",1683,8,140,64,17,260.88330078125,736.553283691406,534.896728515625,84.9169006347656,13.4237003326416,3.58669996261597,19.9633007049561,31.1790008544922,-1.7166999578476,-221231.597704275,426894.387984076,1
"1684",1684,15,170,35,12,540.156677246094,753.976684570312,643.916687011719,130.288192749023,1.44969999790192,9.16670036315918,24.4466991424561,34.2081985473633,3.76099991798401,-176752.879886,54876.0780338203,1
"1685",1685,15,159,45,17,328.766693115234,848.393310546875,755.059997558594,149.436798095703,1.92809998989105,8.23999977111816,23.1599998474121,32.5438003540039,3.2846999168396,-182514.405417393,56582.4941797866,1
"1686",1686,15,159,45,17,328.766693115234,848.393310546875,755.059997558594,149.436798095703,1.92809998989105,8.23999977111816,23.1599998474121,32.5438003540039,3.2846999168396,-182514.405417393,56582.4941797866,1
"1687",1687,15,159,45,17,328.766693115234,848.393310546875,755.059997558594,149.436798095703,1.92809998989105,8.23999977111816,23.1599998474121,32.5438003540039,3.2846999168396,-182514.405417393,56582.4941797866,1
"1688",1688,15,172,46,15,304.106689453125,986.436706542969,616.429992675781,120.528602600098,1.6816999912262,9.04329967498779,23.5200004577637,31.9547996520996,4.21780014038086,-186414.503753799,27904.8198166913,1
"1689",1689,2,179,39,13,350.283294677734,942.650024414062,623.253295898438,122.61499786377,1.49479997158051,9.18330001831055,24.1499996185303,33.4757995605469,4.0327000617981,-175474.9599616,37415.9390538135,1
"1690",1690,15,173,46,15,313.809997558594,980.466674804688,612.373291015625,119.25520324707,1.65409994125366,9.07670021057129,23.5366992950439,32.0684013366699,4.2318000793457,-186489.377548459,26217.2641257942,1
"1691",1691,2,187,43,14,378.200012207031,869.380004882812,670.77001953125,128.366195678711,1.73889994621277,9.46669960021973,22.0233001708984,28.9192008972168,5.20679998397827,-191689.761421499,21268.0111807734,1
"1692",1692,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1693",1693,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1694",1694,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1695",1695,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1696",1696,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1697",1697,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1698",1698,15,174,46,15,384.773284912109,813.393310546875,889.679992675781,169.436294555664,2.63220000267029,7.81330013275146,21.7933006286621,27.7320003509521,4.01999998092651,-231239.015365265,51217.9817742268,1
"1699",1699,7,164,53,17,481.216705322266,725.830017089844,1469.48327636719,285.076690673828,3.57879996299744,7.84000015258789,20.8799991607666,27.363899230957,4.4109001159668,-261895.088144952,62498.325349974,1
"1700",1700,7,164,53,17,481.216705322266,725.830017089844,1469.48327636719,285.076690673828,3.57879996299744,7.84000015258789,20.8799991607666,27.363899230957,4.4109001159668,-261895.088144952,62498.325349974,1
"1701",1701,7,164,53,17,481.216705322266,725.830017089844,1469.48327636719,285.076690673828,3.57879996299744,7.84000015258789,20.8799991607666,27.363899230957,4.4109001159668,-261895.088144952,62498.325349974,1
"1702",1702,7,164,53,17,481.216705322266,725.830017089844,1469.48327636719,285.076690673828,3.57879996299744,7.84000015258789,20.8799991607666,27.363899230957,4.4109001159668,-261895.088144952,62498.325349974,1
"1703",1703,7,164,53,17,481.216705322266,725.830017089844,1469.48327636719,285.076690673828,3.57879996299744,7.84000015258789,20.8799991607666,27.363899230957,4.4109001159668,-261895.088144952,62498.325349974,1
"1704",1704,2,187,50,15,399.863311767578,737.890014648438,875.823303222656,166.479705810547,2.83229994773865,7.28329992294312,17.4633007049561,18.8733997344971,4.27810001373291,-267195.776449246,36186.8654404595,1
"1705",1705,2,187,50,15,399.863311767578,737.890014648438,875.823303222656,166.479705810547,2.83229994773865,7.28329992294312,17.4633007049561,18.8733997344971,4.27810001373291,-267195.776449246,36186.8654404595,1
